LSOA11CD,LSOA11NM,geometry,Income Score - exponentially transformed,Employment Score - exponentially transformed,Education Score - exponentially transformed,Health Score - exponentially transformed,Crime Score - exponentially transformed,Barriers Score - exponentially transformed,Living Environment Score - exponentially transformed,IMD,IMD_minus_crime,IMD Group
E01003941,Southwark 006C,"POLYGON ((-0.0843066867082076 51.49500659493413, -0.0853075257639348 51.493954610945515, -0.086380535867732 51.49417293940224, -0.0864370681520088 51.49517872143924, -0.0865391626410863 51.495375589591994, -0.0856744115925566 51.49558777496261, -0.0856229267371427 51.49642527806999, -0.0850719482532354 51.49655942637486, -0.0848713980059404 51.49665341525647, -0.0848022417168272 51.49702777159978, -0.0852751383519772 51.49736946967927, -0.0843661891389597 51.49806708150426, -0.0849278614748389 51.498433773613506, -0.0847073789361548 51.49874319598426, -0.0844619300842956 51.498645646089905, -0.0829264686067512 51.49817784106126, -0.0823722626511921 51.4980998516884, -0.0814151488565248 51.49794143946082, -0.079808289694314 51.49771169115805, -0.080723416724636 51.49719466984989, -0.0811346182431378 51.49701676296899, -0.0818406897882776 51.496710030187614, -0.0843066867082076 51.49500659493413))",16.944,8.212,3.36,12.943,31.858,42.338,37.462,18.245199,16.862861799999997,5
E01001563,Enfield 029C,"POLYGON ((-0.1017373122578979 51.62773209434601, -0.1019120018520051 51.627411345550215, -0.1030161767920536 51.627502237980465, -0.1027258574541641 51.62727217008828, -0.103152978648122 51.62670195826668, -0.0993916931540783 51.62589008835403, -0.1004132434776103 51.62507160643113, -0.1007113268378159 51.62486088159167, -0.1022094869498289 51.6240396180444, -0.1025980997274167 51.6239157077835, -0.1038269863601303 51.623601504946286, -0.1055692051650592 51.62181097460488, -0.1061451455694572 51.620912988564015, -0.1062809289081208 51.620652663981915, -0.1070831324487514 51.62100684568629, -0.106242500910962 51.62162875335191, -0.1071546322726773 51.6221672263608, -0.1067058045620572 51.62291862299119, -0.1054763282138422 51.62316988151474, -0.1049966722467121 51.623678635965334, -0.1062226195576193 51.623989260178995, -0.1057310767029655 51.62496168944271, -0.106029693901357 51.62523987624412, -0.1054038371274872 51.62691602180653, -0.1047929080769236 51.62930026772372, -0.1038222046228667 51.63077596299903, -0.1033734355697008 51.63074931732365, -0.1038164411716966 51.6291283384302, -0.103283358397425 51.629001396190375, -0.1031365673564087 51.62842516608464, -0.101521158075933 51.628128859485756, -0.1017373122578979 51.62773209434601))",19.366,11.196,3.485,5.125,14.216,34.062,43.527,16.576665,16.832066,5
E01000512,Brent 018D,"POLYGON ((-0.245295030039178 51.55633310326512, -0.2447388688543904 51.55601275990427, -0.2442069446283576 51.55615294110662, -0.243701052753682 51.55571271284147, -0.2425586129745094 51.5558070489201, -0.2425374772110196 51.55607395751281, -0.2411933153458547 51.55593269000619, -0.2438533630434344 51.555218867595805, -0.243567737331279 51.55482026946959, -0.2425675413642311 51.55511806413583, -0.2393939724201239 51.55601665216252, -0.2392467126768997 51.55580237616219, -0.2391623100857612 51.55555211174811, -0.2386835325866282 51.55558731563923, -0.2388848107919972 51.55509201746286, -0.2376399577767601 51.55493517701251, -0.2377947299520637 51.55429005310114, -0.2373604908305596 51.554213767954415, -0.2375774915558745 51.55365225465712, -0.2377789450041402 51.55306515802108, -0.2380545500335763 51.55245337552969, -0.2384951551876498 51.552512326626506, -0.2388854923493121 51.55255074740265, -0.2391130817010201 51.55194329545204, -0.2424635772217498 51.55246099806581, -0.2430470309851217 51.55378271635585, -0.243609595947881 51.55325348716521, -0.2438614324167624 51.553970384858545, -0.244478439585308 51.555658162836025, -0.2455530419517742 51.55522797333396, -0.2458953687870326 51.55555070958582, -0.2452991827044398 51.55583424391891, -0.2456278527328048 51.55590575579038, -0.245295030039178 51.55633310326512))",16.793,8.498,4.492,5.968,32.431,54.4,40.134,18.91032,17.5374837,5
E01000070,Barking and Dagenham 011D,"POLYGON ((0.0930470850409785 51.54644116163801, 0.0934645632998875 51.54579246623233, 0.0946569430451471 51.54626390261485, 0.0952889721253491 51.54580844539331, 0.0965519186520879 51.5462890787292, 0.0969353573220794 51.54601503251335, 0.0981384725955256 51.546490981016696, 0.098397406217745 51.546252699766214, 0.0982667430535118 51.54573378101336, 0.0988434762745806 51.54546416643973, 0.0989944852406736 51.5449963861355, 0.09809269442129 51.54464574021537, 0.0976786700349041 51.54516375321309, 0.0968412678491317 51.54539781517513, 0.0962559030359879 51.54476070895188, 0.0957537051500368 51.54424362411748, 0.0979670074769265 51.541719685578116, 0.0978168517670167 51.54120453196994, 0.0972381129109558 51.54162113749757, 0.0965669434311207 51.541617811665034, 0.0949518548226402 51.54085891080308, 0.0924112118521012 51.542389599651344, 0.0916520126954762 51.54190881695127, 0.0891384032751188 51.54337623607043, 0.0886375293892338 51.5432329980593, 0.0881364749565988 51.54347414700919, 0.089075622640119 51.54382613709495, 0.0866714055209854 51.545811351801355, 0.0862370226361805 51.54559228096133, 0.0850133497687746 51.54688204867139, 0.0862441806546116 51.54742822788911, 0.0884879078892471 51.54770404757613, 0.0914756767374839 51.54826118173187, 0.0916939424797422 51.54906917284952, 0.0924183626218807 51.54957206854662, 0.0925177514528396 51.549391816801915, 0.0923169497076012 51.54856022446224, 0.0930470850409785 51.54644116163801))",17.704,14.78,13.834,8.403,41.622,47.41,26.312,21.037887,18.9429674,5
E01000476,Brent 026C,"POLYGON ((-0.2900671547637513 51.54515701244171, -0.288758138553121 51.5443174790389, -0.2882428223339998 51.54456084701844, -0.2878971888882378 51.54433501586126, -0.2882258803461118 51.544094591855824, -0.2874698614557754 51.54342924330709, -0.28743626010326 51.542815387857104, -0.2865027695660881 51.542864830190716, -0.286064150221942 51.54255201964278, -0.2858308495476097 51.54273615475226, -0.2853923551011481 51.5427117716913, -0.2856529084270642 51.542284856738036, -0.285003851068899 51.54160087588963, -0.2845295917747228 51.54169417961438, -0.2843215475767396 51.541455179291205, -0.2859579456667492 51.54122118043069, -0.2858642282936297 51.53995958418951, -0.2873242714138883 51.539448805291585, -0.2880048367929851 51.540217077545606, -0.2892916619793565 51.53966634748041, -0.2909837728090513 51.53898893434335, -0.2915952001386299 51.53874300649027, -0.2918447993441223 51.53921387197002, -0.2903219344168886 51.53987919641253, -0.290746057610003 51.540241858091086, -0.2904767832942458 51.5409034910998, -0.2913731773497795 51.5410725025987, -0.2920443740978277 51.541629313211786, -0.2907050211245611 51.542688047573535, -0.2909746844424579 51.542856166368765, -0.291184213394564 51.542652395420085, -0.2916436388389972 51.54284534346983, -0.2914712042213183 51.54345605335364, -0.2921324418915046 51.54363847661785, -0.2932189280467108 51.543269767583276, -0.2939010185958354 51.54341953643822, -0.2941490234062694 51.543083593474044, -0.2950680278357061 51.54330238970891, -0.2944340789259924 51.543672407736025, -0.2919986148831983 51.54503996516414, -0.2905299245394179 51.54596894416019, -0.2900725398701513 51.545778557552794, -0.2900671547637513 51.54515701244171))",15.289,8.921,28.742,2.36,25.091,53.762,28.926,19.669467,19.1293298,5
E01003766,Redbridge 024A,"POLYGON ((0.1055468590648645 51.57114038013063, 0.1057865820888709 51.57057798910216, 0.1047907891749936 51.56892343380952, 0.1024797898771164 51.56903509290303, 0.1020529243976791 51.568036778755186, 0.1008814863872574 51.567959281083326, 0.1004313134247631 51.56666530190887, 0.1003412602366022 51.56637541472791, 0.0980831758866368 51.56665909673156, 0.0969236670578926 51.56682235146965, 0.0970356350567053 51.56711919648629, 0.0976663099233225 51.568587522340266, 0.0980151936079037 51.56939882171522, 0.100145989805022 51.569079956823884, 0.100169560523076 51.569108896161644, 0.1007264446910574 51.570444031590206, 0.1013680889238244 51.57049726223251, 0.1015284920286524 51.57102491514459, 0.1020914441325317 51.571068229483735, 0.1048650674383673 51.57076694199493, 0.1055468590648645 51.57114038013063))",23.039,11.955,17.249,6.721,32.825,27.172,30.376,19.514289,18.164965,5
E01003378,Merton 018B,"POLYGON ((-0.1728556218016516 51.40612523202914, -0.1720182660440451 51.40498752930459, -0.1716523183805318 51.4050665128875, -0.1708734148925444 51.405421292833154, -0.1704669286112506 51.405087813844496, -0.1713490455319103 51.404727686958104, -0.1710054545885122 51.4041566079453, -0.1697252400569906 51.404393584137715, -0.1694250130607032 51.40411972740949, -0.1686221059454098 51.40350544077696, -0.1688443261030772 51.403122032632744, -0.1697680633043158 51.40338542431238, -0.1696273849641119 51.40318401343541, -0.1695250864218297 51.40307932407096, -0.169781270753105 51.40246793306866, -0.1705278541334147 51.40250085857539, -0.1731913004998474 51.402556806847606, -0.173128625345228 51.401895231647146, -0.1746890137613168 51.40174348073883, -0.1742362372692877 51.400206736886226, -0.1751137609475175 51.39884455217729, -0.1762152635596758 51.399504106988935, -0.1753651881485742 51.39997730265599, -0.1760450173756721 51.40228468279605, -0.1754511872140453 51.40290787146961, -0.1757802437494589 51.40310431232685, -0.1758984102545451 51.4033048706568, -0.1762172188483183 51.40404634618632, -0.1764788542159223 51.40469788616504, -0.1751461832881919 51.404946919726704, -0.1754612910299256 51.40558265826961, -0.175544704365387 51.405771443987824, -0.1764069603579203 51.405624724453595, -0.1765914440785722 51.406098646254506, -0.1760818961008092 51.406453083168884, -0.176935509910565 51.40740065317163, -0.176732724850968 51.40740759706555, -0.1747073257536422 51.40745835027603, -0.1734745647231287 51.40745524862155, -0.1733678903956713 51.40715285486229, -0.1728556218016516 51.40612523202914))",21.952,14.671,9.639,14.084,16.885,18.449,39.429,18.395739,18.5665007,5
E01000943,Camden 025E,"POLYGON ((-0.1256396143134071 51.5276499713056, -0.1250600235172547 51.52701443458094, -0.124792339897263 51.52668530133854, -0.1241430916462709 51.52677813642173, -0.1244018171416715 51.52635447312021, -0.1242415638435601 51.525983766340616, -0.1249399566523973 51.52583098996418, -0.1255595019181497 51.52569545607596, -0.1275361472476234 51.52485851196184, -0.127910349409419 51.52469616311048, -0.1287281366574943 51.5254299972957, -0.1299336409016446 51.52653367309852, -0.1300597183994152 51.526649258299024, -0.1286832625702141 51.52690002315665, -0.1283957016535032 51.52727542244772, -0.127750476672773 51.527142944641305, -0.1271288381815277 51.52754066012013, -0.1267601740832416 51.5271364594109, -0.1254920800758383 51.527443097242966, -0.1256396143134071 51.5276499713056))",17.558,24.493,0.798,5.412,24.201,27.034,51.05,19.81233,19.3779717,5
E01003219,Lewisham 025B,"POLYGON ((-0.0052925971806361 51.439759457733004, -0.0051727397956926 51.43756330829975, -0.0063099550929509 51.43757132663728, -0.0063634731057806 51.43716835371621, -0.0049586160095431 51.437117417367816, -0.0045664746273773 51.43713233359736, -0.0045502996387932 51.437562560158845, -0.0040357708013486 51.43755525613807, -0.0034860881953349 51.43755692836013, -0.0023206726442629 51.43756966987836, -0.0011748884369228 51.4374807565184, -0.0011336949881031 51.43691849116193, -0.000580960917833 51.4369193692494, 0.0011374726378149 51.437269348750135, 0.0016910955158997 51.43729473327076, 0.0017081274034706 51.43697837319157, 0.0005632296764981 51.436808586513585, 0.0006928139796221 51.43639873198213, -0.0036081263984051 51.43575333915804, -0.0039476922487241 51.435680453716, -0.0084309000707375 51.43470764805736, -0.0088699208170591 51.43548155177317, -0.0083552097391861 51.435576214509894, -0.0081352454791649 51.43612730341014, -0.009089855317298 51.43674716193556, -0.0096021300070323 51.43662242769238, -0.0102504297227295 51.437640202104106, -0.0108252729774568 51.43752339511103, -0.0114125248022868 51.438353499872186, -0.010785548595088 51.438473804504646, -0.0102656921037192 51.438605393670066, -0.0099314211581685 51.43828045760757, -0.0094628144828486 51.43909153424586, -0.009256884908595 51.43825653895591, -0.0086807721318817 51.4382884250497, -0.0088160222496547 51.43980935775173, -0.0074869415645897 51.43930216968929, -0.006795115618345 51.43977089945224, -0.0052925971806361 51.439759457733004))",20.2,16.74,11.896,7.338,9.065,33.314,37.487,18.335628,19.3022506,5
E01003053,Lambeth 015B,"POLYGON ((-0.1145996414487704 51.463833240064766, -0.1147851734124947 51.46340206960537, -0.117400799527404 51.46380973895644, -0.1199436173730625 51.46314606286273, -0.1201037628625996 51.46315268651715, -0.1207957330479303 51.462934738501716, -0.121280260204148 51.46283673294533, -0.1218649801861877 51.46301684387744, -0.1220513605572925 51.462770851437625, -0.1238181841538032 51.46285829254953, -0.124051122348179 51.46334009333941, -0.1224462370203457 51.46353433457559, -0.1217642652482479 51.46362059405952, -0.121180381190951 51.463686695413074, -0.1212391301642509 51.46402747610238, -0.1203184537745586 51.46418554749865, -0.1215385373486581 51.46589528756602, -0.1207733897338433 51.46615313637819, -0.120001264198867 51.46642116486677, -0.1189862843264486 51.46693541231081, -0.1181406593986809 51.46754228643544, -0.1174466553523676 51.466910736788485, -0.1169516275426959 51.46634524607146, -0.1173481402757656 51.46621204873695, -0.1168434883216023 51.465504256889005, -0.1184397469344842 51.46490673434693, -0.1182689794464752 51.46464407155268, -0.1181621296193772 51.4642111164355, -0.1175476614867234 51.46410666775432, -0.1145996414487704 51.463833240064766))",11.695,9.34,6.762,20.98,75.674,20.377,62.639,23.236215,17.8739901,5
E01001835,Hackney 014F,"POLYGON ((-0.0752946644155849 51.55342441934274, -0.0750724373133786 51.55297641669149, -0.0748986259034166 51.55298002146661, -0.0750930139900159 51.55225699228005, -0.0753869448623378 51.5522678574067, -0.0757297782601058 51.5522762506008, -0.0763135438939463 51.55272502783822, -0.0770795702652411 51.552688971883576, -0.0769613652765682 51.55222096976572, -0.0790615391353708 51.55220900951355, -0.0790342703040183 51.55281451529479, -0.0791419838876745 51.5533091860568, -0.0794339789064676 51.55368330720232, -0.0793796890491284 51.55395233802383, -0.0792354544408668 51.555102836009326, -0.0770788543004769 51.554824873670064, -0.0771580033894929 51.55448699086564, -0.0751291517470811 51.5543538603424, -0.0753108736304581 51.55387354725175, -0.0752946644155849 51.55342441934274))",15.83,11.603,1.091,22.134,53.647,41.424,34.01,21.312333,18.011667299999996,5
E01004494,Wandsworth 018A,"POLYGON ((-0.1908506728056473 51.45208675636291, -0.1900879640237013 51.45106406970918, -0.1887868846269133 51.4514720292363, -0.1887204181303674 51.45149280922708, -0.1883135977863556 51.451046401171084, -0.1877811305877053 51.45046214511423, -0.1876175228803281 51.45029890117776, -0.1868752454623306 51.44987069087642, -0.1879069977892192 51.449478319439876, -0.1874318494072452 51.44861453304908, -0.1880341492737251 51.44828740609968, -0.1875536464341701 51.44783892984013, -0.1874727437193644 51.447577129005715, -0.1888094568862665 51.44737137474248, -0.1892601350343158 51.44770377704015, -0.1897017508603639 51.44725791292951, -0.1904978527644134 51.447768336898996, -0.1901015009589254 51.44879032647825, -0.1915851543271458 51.44890563941788, -0.1922698939332098 51.44884809989388, -0.1915271480238004 51.45151187878799, -0.1921448486926899 51.45222479305594, -0.1915062990838083 51.45319693781909, -0.1908506728056473 51.45208675636291))",23.054,20.084,3.876,16.79,20.78,25.886,24.369,19.102215,18.9465624,5
E01004522,Wandsworth 037C,"POLYGON ((-0.1448801993159545 51.42087705687559, -0.1428465488882522 51.41979636243885, -0.1431229766374766 51.41958748211893, -0.1437937175107981 51.419116812554506, -0.143450342712287 51.41895519858527, -0.1430067050393596 51.41871354324595, -0.1430863592719292 51.41813176785363, -0.1445680364318214 51.4177441093095, -0.1470142390874699 51.418897636547236, -0.1477598480024768 51.41901216348642, -0.1483038088640293 51.419348666282204, -0.1496761007842438 51.4199721353123, -0.1493377293167258 51.42036679366836, -0.1487618883190492 51.42017132722176, -0.1496869527962351 51.420518617589664, -0.1513259126394862 51.42053548869586, -0.1510351183228865 51.420795005804656, -0.1504545252406908 51.420826680415544, -0.1499506772116432 51.4213178636741, -0.146999834352956 51.4200927270116, -0.1465654647448024 51.42059611828051, -0.1461881744644197 51.42108948476804, -0.1443528681064424 51.42250047523551, -0.1440051549566981 51.42230823749583, -0.1445120757184954 51.42186663252658, -0.1440937868304202 51.42165206404643, -0.1443697544028973 51.4213804679224, -0.1448801993159545 51.42087705687559))",25.531,15.366,9.446,5.228,13.408,28.462,34.706,18.304383,18.8221879,5
